Customer_id,name,email,phone,address,lat,lng,waiting_time_min,acceptance_hours
a26557,,,,,40.3846,49.95667,5,10.00-16.00
a26558,,,,,40.53591,49.99005,5,10.00-16.00
a26566,,,,,40.46432,50.05316,20,15.00-23.00
a26569,,,,,40.47068,49.74058,5,10.00-16.00
a26573,,,,,40.38159,49.96896,5,10.00-16.00
a26575,,,,,40.56358,49.71754,5,10.00-16.00
a26577,,,,,40.46266,49.84157,5,10.00-16.00
a26578,,,,,40.45902,49.72337,5,10.00-16.00
a26580,,,,,40.36857,49.83547,20,15.00-23.00
a26586,,,,,40.57903,50.06036,5,10.00-16.00
a26592,,,,,40.37081,49.81158,20,15.00-23.00
a26593,,,,,40.39998,49.80063,20,15.00-23.00
a26597,,,,,40.40228,49.87426,40,10.00-16.00
a26601,,,,,40.45013,49.74543,40,10.00-16.00
a26605,,,,,40.37796,49.85214,40,10.00-16.00
a26607,,,,,40.40131,49.84501,5,10.00-16.00
a26631,,,,,40.54224,49.92068,5,10.00-16.00
a26635,,,,,40.37945,49.83122,5,10.00-16.00
a26639,,,,,40.38745,49.82397,20,15.00-23.00
a26644,,,,,40.42494,49.81754,5,10.00-16.00
a26645,,,,,40.4195,49.82718,5,10.00-16.00
a26653,,,,,40.37792,49.82081,5,10.00-16.00
a26660,,,,,40.41044,49.95466,20,15.00-23.00
a26667,,,,,40.41546,49.84673,5,10.00-16.00
a26669,,,,,40.34762,49.9997,40,10.00-16.00
a26672,,,,,40.39603,49.82217,20,15.00-23.00
a26675,,,,,40.53235,50.00458,5,10.00-16.00
a26676,,,,,40.58305,49.66713,5,10.00-16.00
a26679,,,,,40.39841,49.80115,40,10.00-16.00
a26691,,,,,40.39974,49.82521,5,10.00-16.00
a26699,,,,,40.49445,49.85542,20,15.00-23.00
a26711,,,,,40.41956,49.94364,5,10.00-16.00
a26712,,,,,40.37465,49.96024,20,15.00-23.00
a26715,,,,,40.40032,50.09562,40,10.00-16.00
a26722,,,,,40.43107,49.81201,5,10.00-16.00
a26726,,,,,40.40871,49.86155,20,15.00-23.00
a26729,,,,,40.43271,49.84993,40,10.00-16.00
a26730,,,,,40.41498,49.82,5,10.00-16.00
a26732,,,,,40.54273,49.98588,5,10.00-16.00
a26734,,,,,40.52657,50.10342,20,15.00-23.00
a26735,,,,,40.43341,49.77225,40,10.00-16.00
a26740,,,,,40.55872,49.84528,5,10.00-16.00
a26743,,,,,40.54231,50.0857,5,10.00-16.00
a26747,,,,,40.36489,49.95526,5,10.00-16.00
a26755,,,,,40.56097,49.69783,5,10.00-16.00
a26756,,,,,40.41206,49.8354,20,15.00-23.00
a26761,,,,,40.50901,50.16714,5,10.00-16.00
a26763,,,,,40.48391,49.75815,40,10.00-16.00
a26769,,,,,40.44662,49.7517,5,10.00-16.00
a26771,,,,,40.35443,49.81077,5,10.00-16.00
a30037,,,,,40.3992,49.79292,40,10.00-16.00
a26778,,,,,40.36857,49.83572,20,15.00-23.00
a26779,,,,,40.3609,49.97059,5,10.00-16.00
a26785,,,,,40.53545,49.85033,40,10.00-16.00
a26786,,,,,40.40169,49.86673,20,15.00-23.00
a26789,,,,,40.32683,49.74169,40,10.00-16.00
a26793,,,,,40.45677,50.07908,5,10.00-16.00
a26799,,,,,40.41906,49.93483,20,15.00-23.00
a26806,,,,,40.38311,49.8237,20,15.00-23.00
a26808,,,,,40.08391,49.40167,5,10.00-16.00
a26809,,,,,40.42607,49.84825,20,15.00-23.00
a26811,,,,,40.59182,49.65906,5,10.00-16.00
a26812,,,,,40.44144,49.84493,5,10.00-16.00
a26818,,,,,40.37737,49.83587,40,10.00-16.00
a26826,,,,,40.37299,49.95922,5,10.00-16.00
a26829,,,,,40.39222,49.95331,5,10.00-16.00
a26834,,,,,40.57544,50.04105,5,10.00-16.00
a26836,,,,,40.5653,50.04288,5,10.00-16.00
a26840,,,,,40.3848,49.82893,20,15.00-23.00
a26846,,,,,40.4241,49.80449,5,10.00-16.00
a26853,,,,,40.39494,49.87101,5,10.00-16.00
a26857,,,,,40.40718,49.93786,5,10.00-16.00
a12262,,,,,40.56058,49.72281,5,10.00-16.00
a26861,,,,,40.36586,49.94444,5,10.00-16.00
a26878,,,,,40.38186,49.9544,5,10.00-16.00
a26885,,,,,40.37726,49.85485,40,10.00-16.00
a26891,,,,,40.47691,49.93741,20,15.00-23.00
a26894,,,,,40.52453,49.79224,5,10.00-16.00
a26895,,,,,40.39306,49.81044,20,15.00-23.00
a12272,,,,,40.57063,49.67027,5,10.00-16.00
a26900,,,,,40.36705,49.83722,20,15.00-23.00
a26905,,,,,40.42025,50.00285,5,10.00-16.00
a26908,,,,,40.48674,50.16664,40,10.00-16.00
a26909,,,,,40.42575,49.83123,40,10.00-16.00
a26910,,,,,40.4196,49.94125,5,10.00-16.00
a26914,,,,,40.36685,49.83815,20,15.00-23.00
a26917,,,,,40.47281,49.61383,5,10.00-16.00
a26918,,,,,40.40263,49.93774,5,10.00-16.00
a26931,,,,,40.38763,49.9571,5,10.00-16.00
a26934,,,,,40.42921,49.85216,40,10.00-16.00
a26945,,,,,40.40126,49.87602,5,10.00-16.00
a26950,,,,,40.39999,49.88206,5,10.00-16.00
a26955,,,,,40.41762,49.96096,20,15.00-23.00
a26960,,,,,40.62102,49.56508,5,10.00-16.00
a26972,,,,,40.45841,49.7561,5,10.00-16.00
a26983,,,,,40.46559,50.01279,20,15.00-23.00
a26987,,,,,40.57817,50.06114,20,15.00-23.00
a26988,,,,,40.55758,50.03003,20,15.00-23.00
a26990,,,,,40.22555,49.57242,40,10.00-16.00
a26995,,,,,40.37878,49.84649,20,15.00-23.00
a27002,,,,,40.41685,49.93937,40,10.00-16.00
a27003,,,,,40.40985,49.96678,5,10.00-16.00
a27010,,,,,40.4883,50.16633,20,15.00-23.00
a27015,,,,,40.49709,49.94974,40,10.00-16.00
a27023,,,,,40.41894,49.96575,20,15.00-23.00
a27025,,,,,40.3985,49.8404,40,10.00-16.00
a27028,,,,,40.49072,49.75444,5,10.00-16.00
a27035,,,,,40.44146,50.09213,5,10.00-16.00
a32501,,,,,40.412,49.80692,40,10.00-16.00
a27039,,,,,40.37543,49.84824,20,15.00-23.00
a27042,,,,,40.4198,49.85538,20,15.00-23.00
a27045,,,,,40.36572,50.21413,5,10.00-16.00
a27053,,,,,40.49092,50.18639,5,10.00-16.00
a27055,,,,,40.43612,49.94107,5,10.00-16.00
a27062,,,,,40.37943,49.87605,20,15.00-23.00
a27063,,,,,40.3782,49.83414,40,10.00-16.00
a27066,,,,,40.38988,49.95394,5,10.00-16.00
a27067,,,,,40.41587,49.93079,5,10.00-16.00
a27070,,,,,40.50905,50.17945,20,15.00-23.00
a27074,,,,,40.49082,49.75565,5,10.00-16.00
a27078,,,,,40.3833906,49.8235999,20,15.00-23.00
a27088,,,,,40.3689,49.83083,40,10.00-16.00
a27089,,,,,40.41589,49.85808,5,10.00-16.00
a27100,,,,,40.60351,49.66973,5,10.00-16.00
a27101,,,,,40.42896,49.95605,5,10.00-16.00
a27102,,,,,40.53257,49.99104,5,10.00-16.00
a27105,,,,,40.41594,49.93749,5,10.00-16.00
a27107,,,,,40.38629,49.94821,5,10.00-16.00
a27113,,,,,40.30661,49.75038,40,10.00-16.00
a27114,,,,,40.40285,49.97311,20,15.00-23.00
a27119,,,,,40.480392,50.1286813,5,10.00-16.00
a27123,,,,,40.59354,49.6846,20,15.00-23.00
a27129,,,,,40.48468,50.19328,5,10.00-16.00
a27134,,,,,40.34397,49.83444,5,10.00-16.00
a27146,,,,,40.32869,49.80446,5,10.00-16.00
a27149,,,,,40.55783,49.69688,5,10.00-16.00
a27150,,,,,40.4029,49.84874,5,10.00-16.00
a27153,,,,,40.56199,49.72858,5,10.00-16.00
a27154,,,,,40.46431,50.05324,20,15.00-23.00
a27158,,,,,40.37922,49.86811,20,15.00-23.00
a27159,,,,,40.59556,49.65229,5,10.00-16.00
a27162,,,,,40.40908,49.93401,20,15.00-23.00
a27163,,,,,40.39668,49.8219,5,10.00-16.00
a27182,,,,,40.52122,50.12366,20,15.00-23.00
a27183,,,,,40.37048,49.97785,5,10.00-16.00
a27184,,,,,40.41766,49.93638,20,15.00-23.00
a27188,,,,,40.39993,49.82587,5,10.00-16.00
a27197,,,,,40.44986,49.83888,5,10.00-16.00
a27198,,,,,40.52634,49.69439,5,10.00-16.00
a27202,,,,,40.42207,49.77375,5,10.00-16.00
a27206,,,,,40.48145,49.83664,5,10.00-16.00
a27211,,,,,40.45666,50.10519,5,10.00-16.00
a27218,,,,,40.42389,50.12351,5,10.00-16.00
a27224,,,,,40.37262,50.11228,20,15.00-23.00
a27231,,,,,40.36784,50.08477,5,10.00-16.00
a27237,,,,,40.58909,49.97333,20,15.00-23.00
a27240,,,,,40.22772,49.58097,5,10.00-16.00
a27241,,,,,40.34082,49.77975,5,10.00-16.00
a27245,,,,,40.39194,49.97235,5,10.00-16.00
a27257,,,,,40.34065,50.00736,20,15.00-23.00
a27260,,,,,40.34371,49.83563,5,10.00-16.00
a27263,,,,,40.39967,49.85071,20,15.00-23.00
a27264,,,,,40.47064,49.74028,5,10.00-16.00
a27265,,,,,40.43691,49.80183,40,10.00-16.00
a27268,,,,,40.37794,49.83051,5,10.00-16.00
a27279,,,,,40.38093,49.87935,20,15.00-23.00
a27283,,,,,40.39317,49.83521,5,10.00-16.00
a27284,,,,,40.40661,49.97113,5,10.00-16.00
a27285,,,,,40.32824,49.82578,5,10.00-16.00
a27288,,,,,40.50392,50.17554,5,10.00-16.00
a27291,,,,,40.40328,49.94042,5,10.00-16.00
a27294,,,,,40.37289,49.95468,40,10.00-16.00
a27295,,,,,40.4122,49.80813,5,10.00-16.00
a27310,,,,,40.38935,49.81551,5,10.00-16.00
a27312,,,,,40.3806109,49.9538871,20,15.00-23.00
a27318,,,,,40.55371,49.91835,5,10.00-16.00
a27319,,,,,40.48603,50.19809,5,10.00-16.00
a27320,,,,,40.41318,49.95972,20,15.00-23.00
a27341,,,,,40.41778,49.93164,5,10.00-16.00
a27345,,,,,40.41804,49.8972,5,10.00-16.00
a27350,,,,,40.48859,49.95627,5,10.00-16.00
a27351,,,,,40.48502,50.17455,20,15.00-23.00
a27352,,,,,40.3822,49.81526,5,10.00-16.00
a27356,,,,,40.39967,49.85071,20,15.00-23.00
a27371,,,,,40.42565,49.92605,20,15.00-23.00
a27378,,,,,40.3679,49.82015,5,10.00-16.00
a27386,,,,,40.23072,49.58444,20,15.00-23.00
a27388,,,,,40.3866,49.90599,5,10.00-16.00
a27389,,,,,40.36227,50.07226,5,10.00-16.00
a27404,,,,,40.32385,49.81834,5,10.00-16.00
a27408,,,,,40.48788,49.8541,40,10.00-16.00
a27412,,,,,40.39942,49.79377,5,10.00-16.00
a27419,,,,,40.373,50.10158,5,10.00-16.00
a27423,,,,,40.37597,49.96494,5,10.00-16.00
a27427,,,,,40.46256,49.74785,5,10.00-16.00
a27443,,,,,40.36484,50.0768,5,10.00-16.00
a27449,,,,,40.41396,49.857,20,15.00-23.00
a27451,,,,,40.39219,49.97266,20,15.00-23.00
a27455,,,,,40.40146,49.88587,20,15.00-23.00
a27456,,,,,40.4129444,49.8613535,20,15.00-23.00
a27457,,,,,40.37044,49.84076,20,15.00-23.00
a27459,,,,,40.41447,49.96912,5,10.00-16.00
a27465,,,,,40.5274,50.06933,5,10.00-16.00
a27466,,,,,40.51302,50.11852,5,10.00-16.00
a27470,,,,,40.52616,50.05329,5,10.00-16.00
a27471,,,,,40.39299,49.8033,5,10.00-16.00
a27474,,,,,40.36019,49.9668,5,10.00-16.00
a27476,,,,,40.4043,49.87018,5,10.00-16.00
a27478,,,,,40.52783,50.09901,20,15.00-23.00
a27489,,,,,40.57306,49.73491,5,10.00-16.00
a27488,,,,,40.51756,50.06355,20,15.00-23.00
a27490,,,,,40.51882,50.09445,5,10.00-16.00
a27493,,,,,40.56126,49.69395,5,10.00-16.00
a27499,,,,,40.42475,49.95342,5,10.00-16.00
a27503,,,,,40.40778,49.87526,20,15.00-23.00
a28131,,,,,40.35992,49.96119,5,10.00-16.00
a28133,,,,,40.39985,49.87965,5,10.00-16.00
a28138,,,,,40.3717735,49.8481543,20,15.00-23.00
a28142,,,,,40.48132,49.95741,20,15.00-23.00
a28147,,,,,40.62026,49.55336,5,10.00-16.00
a28149,,,,,40.41438,49.87011,5,10.00-16.00
a27509,,,,,40.32423,49.76328,20,15.00-23.00
a28154,,,,,40.51852,50.08744,20,15.00-23.00
a28158,,,,,40.47416,50.16374,5,10.00-16.00
a28162,,,,,40.4181,50.11351,5,10.00-16.00
a28173,,,,,40.42612,50.10978,5,10.00-16.00
a28177,,,,,40.44631,50.10208,5,10.00-16.00
a28180,,,,,40.42556,49.92612,20,15.00-23.00
a28181,,,,,40.38808,49.96206,5,10.00-16.00
a28186,,,,,40.48795,50.20304,5,10.00-16.00
a28188,,,,,40.57754,49.70315,10,09.00-18.00
a28192,,,,,40.41779,49.91382,40,10.00-16.00
a28196,,,,,40.58655,49.67967,5,10.00-16.00
a28200,,,,,40.41383,49.94463,5,10.00-16.00
a28205,,,,,40.38061,49.85704,20,15.00-23.00
a10417,,,,,40.37082,49.83579,20,15.00-23.00
a10901,,,,,40.3895,49.82304,20,15.00-23.00
a10906,,,,,40.37215,49.84075,20,15.00-23.00
a12001,,,,,40.36543,49.83748,20,15.00-23.00
a12002,,,,,40.36861,49.83561,20,15.00-23.00
a12066,,,,,40.33671,49.83664,20,15.00-23.00
a12067,,,,,40.36845,49.84217,20,15.00-23.00
a12651,,,,,40.40566,49.86995,20,15.00-23.00
a12219,,,,,40.37555,49.81243,20,15.00-23.00
a12224,,,,,40.38081,49.82635,20,15.00-23.00
a12298,,,,,40.40595,49.84147,20,15.00-23.00
a27540,,,,,40.37178,49.83557,20,15.00-23.00
a10904,,,,,40.4082222,49.8624666,20,15.00-23.00
a10909,,,,,40.37593,49.83757,20,15.00-23.00
a12621,,,,,40.33671,49.83665,20,15.00-23.00
a12631,,,,,40.37553,49.86114,20,15.00-23.00
a12632,,,,,40.37503,49.85953,20,15.00-23.00
a12633,,,,,40.37588,49.86085,20,15.00-23.00
a12634,,,,,40.36993,49.84545,20,15.00-23.00
a12635,,,,,40.36992,49.84546,20,15.00-23.00
a12636,,,,,40.36992,49.84544,20,15.00-23.00
a26453,,,,,40.39813,49.87306,20,15.00-23.00
a12638,,,,,40.3715,49.85027,20,15.00-23.00
a12175,,,,,40.36993,49.84011,20,15.00-23.00
a12320,,,,,40.42626,49.8481,20,15.00-23.00
a26462,,,,,40.40389,49.93048,20,15.00-23.00
a12240,,,,,40.39726,49.94102,20,15.00-23.00
a12270,,,,,40.42544,49.84452,20,15.00-23.00
a12271,,,,,40.42544,49.84452,20,15.00-23.00
a12331,,,,,40.39005,49.89716,20,15.00-23.00
a12332,,,,,40.4794,49.72852,20,15.00-23.00
a27553,,,,,40.43054,49.85635,20,15.00-23.00
a12043,,,,,40.33946,49.78413,5,10.00-16.00
a12251,,,,,40.401,49.8017,5,10.00-16.00
a19019,,,,,40.52615,49.93099,5,10.00-16.00
a12086,,,,,40.57569,49.67985,40,10.00-16.00
a12275,,,,,40.5667,49.68576,40,10.00-16.00
a27511,,,,,40.5945,49.66436,5,10.00-16.00
a27534,,,,,40.59362,49.68429,20,15.00-23.00
a27558,,,,,40.60876,49.57574,5,10.00-16.00
a10907,,,,,40.6044267,49.66435,5,10.00-16.00
a25592,,,,,40.55803,49.70542,5,10.00-16.00
a12310,,,,,40.57589,49.69364,5,10.00-16.00
a12602,,,,,40.4126,50.00251,40,10.00-16.00
a7694,,,,,40.423,50.10396,40,10.00-16.00
a10196,,,,,40.53536,49.95634,40,10.00-16.00
a12316,,,,,40.40283,49.86798,40,10.00-16.00
a27541,,,,,40.39404,49.86231,40,10.00-16.00
a27599,,,,,40.40648,49.87693,40,10.00-16.00
a12205,,,,,40.42709,49.88352,5,10.00-16.00
a12233,,,,,40.41718,49.9349,40,10.00-16.00
a12335,,,,,40.40629,49.93856,40,10.00-16.00
a12618,,,,,40.51907,50.0939,40,10.00-16.00
a12229,,,,,40.52369,50.09943,40,10.00-16.00
a31721,,,,,40.47779,49.9877,40,10.00-16.00
a12333,,,,,40.3796,49.8761,40,10.00-16.00
a12216,,,,,40.36795,49.9764,40,10.00-16.00
a12201,,,,,40.44285,49.94271,40,10.00-16.00
a12244,,,,,40.38753,49.87444,40,10.00-16.00
a12328,,,,,40.42856,49.96231,40,10.00-16.00
a12167,,,,,40.40263,49.95069,40,10.00-16.00
a12236,,,,,40.39483,49.96326,40,10.00-16.00
a27549,,,,,40.3963,49.9524,40,10.00-16.00
a26464,,,,,40.40131,49.81174,40,10.00-16.00
a12247,,,,,40.41005,49.81465,40,10.00-16.00
a32502,,,,,40.39799,49.81914,40,10.00-16.00
a32442,,,,,40.38755,49.78746,40,10.00-16.00
a25017,,,,,40.46222,49.74729,40,10.00-16.00
a12190,,,,,40.45975,49.72003,40,10.00-16.00
a12044,,,,,40.39664,49.84178,40,10.00-16.00
a27550,,,,,40.41644,49.83957,40,10.00-16.00
a27572,,,,,40.40196,49.83715,40,10.00-16.00
a12039,,,,,40.36804,49.82817,5,10.00-16.00
a12056,,,,,40.3719,49.83617,20,15.00-23.00
a12092,,,,,40.37814,49.85673,5,10.00-16.00
a10587,,,,,40.42032,49.80916,40,10.00-16.00
a12008,,,,,40.42646,49.82796,40,10.00-16.00
a12099,,,,,40.42745,49.82121,40,10.00-16.00
a12334,,,,,40.41311,49.80414,40,10.00-16.00
a12164,,,,,40.37463,49.84405,40,10.00-16.00
a107158,,,,,40.38105,49.84511,40,10.00-16.00
a12266,,,,,40.36856,49.83047,40,10.00-16.00
a41031,,,,,40.37796,49.83154,40,10.00-16.00
a27504,,,,,40.3853,49.82811,40,10.00-16.00
a12062,,,,,40.37491,49.85037,40,10.00-16.00
a12157,,,,,40.38386,49.86116,40,10.00-16.00
a12206,,,,,40.38596,49.83704,40,10.00-16.00
a12248,,,,,40.38114,49.86932,5,10.00-16.00
a12228,,,,,40.38554,49.84021,5,10.00-16.00
a12311,,,,,40.38029,49.85574,5,10.00-16.00
a12619,,,,,40.41624,49.89625,20,15.00-23.00
a12300,,,,,40.39332,49.79309,5,10.00-16.00
a12322,,,,,40.39147,49.86268,20,15.00-23.00
a27513,,,,,40.40132,49.86096,5,10.00-16.00
a12165,,,,,40.40207,49.83877,20,15.00-23.00
a27524,,,,,40.37274,50.11338,5,10.00-16.00
a27604,,,,,40.3984,49.81578,20,15.00-23.00
a12003,,,,,40.442,49.93345,5,10.00-16.00
a12015,,,,,40.46163,49.92634,5,10.00-16.00
a12082,,,,,40.47331,49.91914,5,10.00-16.00
a27536,,,,,40.45987,49.92591,5,10.00-16.00
a27576,,,,,40.44636,49.94659,5,10.00-16.00
a12032,,,,,40.41005,49.96924,5,10.00-16.00
a12052,,,,,40.4351,49.97814,5,10.00-16.00
a10611,,,,,40.41818,49.96638,20,15.00-23.00
a12087,,,,,40.43487,49.94375,5,10.00-16.00
a12091,,,,,40.43547,49.95831,5,10.00-16.00
a12121,,,,,40.40068,49.98367,20,15.00-23.00
a12134,,,,,40.42556,49.92612,20,15.00-23.00
a12135,,,,,40.4156,49.96972,5,10.00-16.00
a12245,,,,,40.42367,49.95402,5,10.00-16.00
a12253,,,,,40.41709,49.96716,20,15.00-23.00
a12260,,,,,40.42104,49.957,5,10.00-16.00
a12030,,,,,40.41278,49.93465,20,15.00-23.00
a27533,,,,,40.41772,49.9304,20,15.00-23.00
a27578,,,,,40.42064,49.92738,5,10.00-16.00
a27586,,,,,40.41982,49.9317,20,15.00-23.00
a10999,,,,,40.43188,49.80391,5,10.00-16.00
a12252,,,,,40.41911,49.79499,5,10.00-16.00
a11001,,,,,40.47395,49.8236,5,10.00-16.00
a27528,,,,,40.37656,49.95668,20,15.00-23.00
a27597,,,,,40.39197,49.95777,5,10.00-16.00
a274090,,,,,40.40105,49.87252,20,15.00-23.00
a12146,,,,,40.39552,50.33848,5,10.00-16.00
a12192,,,,,40.49467,50.12921,5,10.00-16.00
a12193,,,,,40.44732,50.08882,5,10.00-16.00
a12197,,,,,40.49352,50.20569,5,10.00-16.00
a12225,,,,,40.47575,50.1837,5,10.00-16.00
a12115,,,,,40.42001,49.85206,5,10.00-16.00
a12132,,,,,40.42625,49.84578,20,15.00-23.00
a12159,,,,,40.41648,49.84238,20,15.00-23.00
a27555,,,,,40.4172605,49.8478593,5,10.00-16.00
a27562,,,,,40.41925,49.83879,20,15.00-23.00
a26432,,,,,40.38389,49.81601,20,15.00-23.00
a27565,,,,,40.34307,49.81035,20,15.00-23.00
a27591,,,,,40.34795,49.81073,5,10.00-16.00
a27593,,,,,40.34106,49.80628,5,10.00-16.00
a27543,,,,,40.40933,49.94378,5,10.00-16.00
a27602,,,,,40.39658,49.95392,20,15.00-23.00
a256999,,,,,40.52025,50.00839,5,10.00-16.00
a26435,,,,,40.55712,49.8882,5,10.00-16.00
a26454,,,,,40.54153,49.98423,5,10.00-16.00
a12148,,,,,40.51576,49.99202,5,10.00-16.00
a28227,,,,,40.39448,49.93371,20,15.00-23.00
a12603,,,,,40.40414,49.87355,20,15.00-23.00
a12623,,,,,40.33895,49.83804,20,15.00-23.00
a12624,,,,,40.33945,49.83741,20,15.00-23.00
a12626,,,,,40.3693,49.83723,20,15.00-23.00
a12628,,,,,40.36765,49.83795,20,15.00-23.00
a12400,,,,,40.38333,49.8268,20,15.00-23.00
a27619,,,,,40.30546,49.82374,20,15.00-23.00
a27621,,,,,40.43579,49.95177,5,10.00-16.00
a27624,,,,,40.45987,49.92591,5,10.00-16.00
a27627,,,,,40.45784,49.72161,40,10.00-16.00
a27628,,,,,40.41395,49.85699,20,15.00-23.00
a27629,,,,,40.38094,49.85734,40,10.00-16.00
a30064,,,,,40.38491,49.97203,40,10.00-16.00
a27633,,,,,40.39308,49.79246,20,15.00-23.00
a27634,,,,,40.4638,49.62974,40,10.00-16.00
a28237,,,,,40.38966,49.96636,20,15.00-23.00
a28240,,,,,40.38957,49.82294,20,15.00-23.00
a28241,,,,,40.42629,49.85365,20,15.00-23.00
a27636,,,,,40.45062,49.7437,20,15.00-23.00
a27638,,,,,40.40181,49.86313,40,10.00-16.00
a28244,,,,,40.36814,49.83818,20,15.00-23.00
a27641,,,,,40.41603,49.84959,5,10.00-16.00
a28246,,,,,40.41332,49.92688,20,15.00-23.00
a30028,,,,,40.44094,49.98008,40,10.00-16.00
a27644,,,,,40.38007,49.84067,5,10.00-16.00
a27654,,,,,40.37915,49.8461,40,10.00-16.00
a27252,,,,,40.42752,50.20954,5,10.00-16.00
a28252,,,,,40.41587,49.8398,5,10.00-16.00
a28255,,,,,40.44526,49.94315,40,10.00-16.00
a28256,,,,,40.4469,49.93496,40,10.00-16.00
a28258,,,,,40.37998,49.85455,5,10.00-16.00
a27655,,,,,40.54409,49.66349,40,10.00-16.00
a28264,,,,,40.33682,49.80775,20,15.00-23.00
a28265,,,,,40.37401,49.85897,20,15.00-23.00
a28266,,,,,40.3846,49.8745,5,10.00-16.00
a28268,,,,,40.38772,49.96719,5,10.00-16.00
a28269,,,,,40.36217,49.83393,5,10.00-16.00
a28270,,,,,40.43669,49.8446,5,10.00-16.00
a27618,,,,,40.42678,49.84955,40,10.00-16.00
a28272,,,,,40.572,49.69594,5,10.00-16.00
a28273,,,,,40.3755,49.94988,5,10.00-16.00
a28274,,,,,40.4039,49.9305,20,15.00-23.00
a28275,,,,,40.3719125,49.9517192,5,10.00-16.00
a27661,,,,,40.3857472,49.8043121,5,10.00-16.00
a28279,,,,,40.47529,49.94499,5,10.00-16.00
a28281,,,,,40.5745,49.69043,20,15.00-23.00
a28290,,,,,40.40909,49.8652,20,15.00-23.00
a30091,,,,,40.44487,50.00143,5,10.00-16.00
a28292,,,,,40.47033,49.76669,5,10.00-16.00
a28293,,,,,40.39694,49.94277,20,15.00-23.00
a28295,,,,,40.37974,49.80526,5,10.00-16.00
a28297,,,,,40.36891,49.83723,20,15.00-23.00
a28298,,,,,40.38349,49.83846,20,15.00-23.00
a28306,,,,,40.40515,49.80276,5,10.00-16.00
a27660,,,,,40.57883,49.66455,5,10.00-16.00
a28313,,,,,40.4154,49.83646,20,15.00-23.00
a28321,,,,,40.38249,49.86826,5,10.00-16.00
a28323,,,,,40.41238,50.30262,20,15.00-23.00
a28324,,,,,40.42064,49.79995,20,15.00-23.00
a25831,,,,,40.22614,49.57459,5,10.00-16.00
a28150,,,,,40.34056,49.83206,5,10.00-16.00
a3196,,,,,40.38207,49.82441,5,10.00-16.00
a25821,,,,,40.39753,49.83908,5,10.00-16.00
a28332,,,,,40.33084,49.81899,20,15.00-23.00
a28337,,,,,40.45988,49.9259,5,10.00-16.00
a28351,,,,,40.39056,50.07312,5,10.00-16.00
a28352,,,,,40.49134,50.14328,5,10.00-16.00
a28356,,,,,40.38012,49.84315,20,15.00-23.00
a28366,,,,,40.52826,49.99817,5,10.00-16.00
a28369,,,,,40.42165,49.81006,5,10.00-16.00
a28370,,,,,40.43906,49.96151,5,10.00-16.00
a28372,,,,,40.46365,50.08337,5,10.00-16.00
a28373,,,,,40.436,50.0316,5,10.00-16.00
a28375,,,,,40.48615,50.13073,5,10.00-16.00
a28378,,,,,40.48712,50.1656,5,10.00-16.00
a28379,,,,,40.44958,50.08788,5,10.00-16.00
a28381,,,,,40.45549,50.06797,5,10.00-16.00
a28382,,,,,40.47471,50.11107,5,10.00-16.00
a28384,,,,,40.39168,49.84165,5,10.00-16.00
a28385,,,,,40.44938,50.08825,5,10.00-16.00
a28387,,,,,40.39385,49.83392,5,10.00-16.00
a28388,,,,,40.37357,49.84218,5,10.00-16.00
a28392,,,,,40.40271,49.86184,5,10.00-16.00
a28394,,,,,40.41021,49.81475,5,10.00-16.00
a28395,,,,,40.42512,49.84293,5,10.00-16.00
a28396,,,,,40.38547,49.83771,5,10.00-16.00
a28399,,,,,40.37503,49.8621,5,10.00-16.00
a28402,,,,,40.42535,49.84099,5,10.00-16.00
a28404,,,,,40.37853,49.84675,5,10.00-16.00
a28405,,,,,40.3985,49.83261,5,10.00-16.00
a28406,,,,,40.32987,49.81843,5,10.00-16.00
a28407,,,,,40.40491,49.80808,5,10.00-16.00
a28408,,,,,40.37656,49.83124,5,10.00-16.00
a28409,,,,,40.38021,49.83126,5,10.00-16.00
a28411,,,,,40.37855,49.85402,5,10.00-16.00
a28414,,,,,40.4055,49.81396,5,10.00-16.00
a28415,,,,,40.40348,49.87229,5,10.00-16.00
a28416,,,,,40.35267,49.83391,5,10.00-16.00
a28417,,,,,40.40987,49.81501,5,10.00-16.00
a28418,,,,,40.36903,49.83416,5,10.00-16.00
a28420,,,,,40.33963,49.83573,5,10.00-16.00
a28425,,,,,40.41008,49.81365,5,10.00-16.00
a28427,,,,,40.3411,49.84032,5,10.00-16.00
a28428,,,,,40.42542,49.83936,5,10.00-16.00
a28429,,,,,40.37824,49.84471,5,10.00-16.00
a28432,,,,,40.39858,49.83249,5,10.00-16.00
a28433,,,,,40.3987,49.83105,5,10.00-16.00
a28434,,,,,40.4148475,49.8204298,5,10.00-16.00
a28435,,,,,40.3749,49.8465,5,10.00-16.00
a28437,,,,,40.38004,49.84721,5,10.00-16.00
a28438,,,,,40.40194,49.8513,5,10.00-16.00
a28439,,,,,40.37968,49.85344,5,10.00-16.00
a28440,,,,,40.40445,49.80702,5,10.00-16.00
a28441,,,,,40.41219,49.84613,5,10.00-16.00
a28442,,,,,40.37932,49.84584,5,10.00-16.00
a28444,,,,,40.42436,49.82414,5,10.00-16.00
a28445,,,,,40.38301,49.84251,5,10.00-16.00
a28448,,,,,40.4092,49.83799,5,10.00-16.00
a28451,,,,,40.37795,49.84786,5,10.00-16.00
