Customer_id,name,email,phone,address,lat,lng,waiting_time_min,acceptance_hours
8211,,,,,40.39012,49.79222,5,10.00-16.00
8212,,,,,40.42232,49.79828,20,15.00-23.00
8217,,,,,40.49038,49.75059,5,10.00-16.00
8235,,,,,40.39129,49.80897,5,10.00-16.00
8277,,,,,40.4918,49.75283,20,15.00-23.00
8307,,,,,40.52612,50.10001,20,15.00-23.00
8308,,,,,40.40773,49.87458,20,15.00-23.00
8324,,,,,40.44681,49.76972,5,10.00-16.00
8325,,,,,40.36052,50.07993,40,10.00-16.00
8327,,,,,40.51167,49.94154,40,10.00-16.00
8330,,,,,40.40668,49.83576,20,15.00-23.00
8332,,,,,40.39202,49.79182,5,10.00-16.00
8334,,,,,40.4285,49.8,5,10.00-16.00
8336,,,,,40.43192,49.80589,5,10.00-16.00
8340,,,,,40.3859,49.81311,20,15.00-23.00
8351,,,,,40.39971,49.89008,20,15.00-23.00
8354,,,,,40.39509,49.83213,20,15.00-23.00
8375,,,,,40.39908,49.79658,20,15.00-23.00
8399,,,,,40.35954,49.96651,5,10.00-16.00
8401,,,,,40.40734,49.81945,5,10.00-16.00
8414,,,,,40.58615,49.67811,5,10.00-16.00
8426,,,,,40.61424,49.56493,5,10.00-16.00
8439,,,,,40.4358,49.79644,5,10.00-16.00
8444,,,,,40.43036,49.79857,5,10.00-16.00
8446,,,,,40.5797,49.67252,5,10.00-16.00
8447,,,,,40.58886,49.67683,5,10.00-16.00
8450,,,,,40.44936,49.74876,5,10.00-16.00
8469,,,,,40.59045,49.67359,5,10.00-16.00
8473,,,,,40.38239,49.96546,5,10.00-16.00
8499,,,,,40.41656,49.92869,5,10.00-16.00
8515,,,,,40.55907,49.70212,20,15.00-23.00
8532,,,,,40.42808,49.78318,5,10.00-16.00
8549,,,,,40.46534,49.74674,10,09.00-18.00
8556,,,,,40.41425,49.80389,40,10.00-16.00
8560,,,,,40.37488,49.84665,5,10.00-16.00
8577,,,,,40.42087,49.99758,40,10.00-16.00
8584,,,,,40.40583,49.86834,5,10.00-16.00
8585,,,,,40.38617,49.85349,5,10.00-16.00
8589,,,,,40.4181,49.93427,5,10.00-16.00
8620,,,,,40.40729,49.87651,5,10.00-16.00
8634,,,,,40.37528,49.8593,40,10.00-16.00
8635,,,,,40.44951,50.00909,40,10.00-16.00
8655,,,,,40.38396,49.83858,40,10.00-16.00
8657,,,,,40.4108575,49.8028896,5,10.00-16.00
8660,,,,,40.3268,49.7271,5,10.00-16.00
8663,,,,,40.36944,49.83905,5,10.00-16.00
8670,,,,,40.3376,49.82968,5,10.00-16.00
8684,,,,,40.46829,49.62046,5,10.00-16.00
8685,,,,,40.41805,49.8638,5,10.00-16.00
8690,,,,,40.4097,49.8465,40,10.00-16.00
8692,,,,,40.48289,49.83986,5,10.00-16.00
8695,,,,,40.41814,49.84235,20,15.00-23.00
8708,,,,,40.47176,49.73952,5,10.00-16.00
8713,,,,,40.40941,49.94279,40,10.00-16.00
8719,,,,,40.39282,49.82341,20,15.00-23.00
8724,,,,,40.3962,49.83461,5,10.00-16.00
8726,,,,,40.44909,50.161,40,10.00-16.00
8731,,,,,40.38583,49.83575,20,15.00-23.00
8738,,,,,40.39315,49.80681,20,15.00-23.00
8750,,,,,40.61931,49.56327,40,10.00-16.00
8760,,,,,40.55894,49.70553,5,10.00-16.00
8770,,,,,40.39793,49.8295,40,10.00-16.00
8772,,,,,40.37086,49.83579,20,15.00-23.00
8774,,,,,40.32382,49.80424,5,10.00-16.00
8775,,,,,40.43951,50.09388,40,10.00-16.00
8777,,,,,40.37897,49.84669,20,15.00-23.00
8778,,,,,40.37692,49.86052,20,15.00-23.00
8779,,,,,40.36788,49.83887,20,15.00-23.00
8780,,,,,40.36905,49.83425,20,15.00-23.00
8785,,,,,40.48259,49.75478,5,10.00-16.00
8791,,,,,40.55679,49.70417,5,10.00-16.00
8800,,,,,40.40522,49.83807,5,10.00-16.00
8803,,,,,40.42136,49.92894,20,15.00-23.00
8805,,,,,40.42432,49.96019,40,10.00-16.00
8816,,,,,40.40027,49.79416,20,15.00-23.00
8820,,,,,40.40086,49.79746,40,10.00-16.00
8824,,,,,40.42407,49.82626,5,10.00-16.00
8825,,,,,40.37594,49.83306,20,15.00-23.00
8826,,,,,40.47263,49.83574,5,10.00-16.00
8828,,,,,40.507,49.91149,5,10.00-16.00
8831,,,,,40.38664,49.90582,40,10.00-16.00
8836,,,,,40.43239,49.85414,5,10.00-16.00
8850,,,,,40.37603,49.88263,20,15.00-23.00
8861,,,,,40.41821,49.93234,5,10.00-16.00
8862,,,,,40.4093,49.94046,5,10.00-16.00
8871,,,,,40.38451,49.95478,40,10.00-16.00
8872,,,,,40.3732232,49.8569542,20,15.00-23.00
30055,,,,,40.41336,49.81605,5,10.00-16.00
8901,,,,,40.42547,49.81421,5,10.00-16.00
8907,,,,,40.37037,49.83583,20,15.00-23.00
8919,,,,,40.40241,49.8603,5,10.00-16.00
8924,,,,,40.42708,49.93756,20,15.00-23.00
8931,,,,,40.39112,49.85438,5,10.00-16.00
8940,,,,,40.41104,49.7625,5,10.00-16.00
8947,,,,,40.37136,49.83645,5,10.00-16.00
8951,,,,,40.38262,49.95356,5,10.00-16.00
8958,,,,,40.39753,49.82815,5,10.00-16.00
8966,,,,,40.43889,49.80107,5,10.00-16.00
8971,,,,,40.3843,49.84048,5,10.00-16.00
8990,,,,,40.36954,49.83355,5,10.00-16.00
8992,,,,,40.30754,49.81963,5,10.00-16.00
8994,,,,,40.3067,49.8224,5,10.00-16.00
9057,,,,,40.41366,49.80744,5,10.00-16.00
9070,,,,,40.37343,49.94066,5,10.00-16.00
9077,,,,,40.52365,49.9952,5,10.00-16.00
9092,,,,,40.55662,49.88604,5,10.00-16.00
9106,,,,,40.50757,49.85648,5,10.00-16.00
9118,,,,,40.48274,49.84098,5,10.00-16.00
9128,,,,,40.47171,49.7412,5,10.00-16.00
9133,,,,,40.52517,49.78946,5,10.00-16.00
9137,,,,,40.41523,49.83614,5,10.00-16.00
9142,,,,,40.39295,49.7956,5,10.00-16.00
9202,,,,,40.43295,49.95543,5,10.00-16.00
9209,,,,,40.41706,49.93096,5,10.00-16.00
9219,,,,,40.52471,50.09593,5,10.00-16.00
9231,,,,,40.40636,49.87581,5,10.00-16.00
9238,,,,,40.42082,49.92477,5,10.00-16.00
9289,,,,,40.38315,49.83329,5,10.00-16.00
9298,,,,,40.3991243,49.7970925,5,10.00-16.00
9307,,,,,40.58556,49.67007,5,10.00-16.00
9311,,,,,40.42011,49.8088,5,10.00-16.00
9324,,,,,40.46559,49.6284,5,10.00-16.00
9382,,,,,40.3879,49.84341,5,10.00-16.00
9391,,,,,40.41197,49.93178,5,10.00-16.00
9400,,,,,40.49699,49.99565,5,10.00-16.00
9403,,,,,40.48202,49.9795,5,10.00-16.00
9458,,,,,40.59776,49.65196,5,10.00-16.00
9484,,,,,40.40029,49.84248,5,10.00-16.00
9485,,,,,40.42654,49.85599,5,10.00-16.00
9498,,,,,40.41629,49.84409,5,10.00-16.00
9520,,,,,40.38216,49.95486,20,15.00-23.00
9523,,,,,40.38435,49.95402,5,10.00-16.00
9534,,,,,40.40766,49.94178,5,10.00-16.00
9572,,,,,40.36441,50.08015,5,10.00-16.00
9593,,,,,40.38625,49.82961,5,10.00-16.00
9605,,,,,40.42515,49.85185,20,15.00-23.00
9620,,,,,40.39402,49.84269,5,10.00-16.00
9632,,,,,40.48708,50.16562,5,10.00-16.00
9640,,,,,40.52408,49.68786,40,10.00-16.00
9647,,,,,40.44619,50.01647,5,10.00-16.00
9733,,,,,40.42092,50.00404,5,10.00-16.00
9738,,,,,40.4364,49.97552,5,10.00-16.00
9883,,,,,40.38159,49.95986,5,10.00-16.00
9901,,,,,40.3732,49.84149,20,15.00-23.00
9902,,,,,40.40183,49.95109,5,10.00-16.00
9908,,,,,40.3731599,49.8480639,20,15.00-23.00
9921,,,,,40.39361,49.79509,40,10.00-16.00
9932,,,,,40.45519,49.73608,5,10.00-16.00
9935,,,,,40.54965,49.99386,5,10.00-16.00
9943,,,,,40.59337,49.68163,20,15.00-23.00
9945,,,,,40.30488,49.77277,20,15.00-23.00
9946,,,,,40.42585,49.83829,5,10.00-16.00
9958,,,,,40.37735,49.84395,5,10.00-16.00
9960,,,,,40.37855,49.84662,5,10.00-16.00
1946,,,,,40.07703,49.41144,5,10.00-16.00
9969,,,,,40.40428,49.93547,20,15.00-23.00
9975,,,,,40.4969,50.06874,5,10.00-16.00
9985,,,,,40.36956,49.96992,20,15.00-23.00
9991,,,,,40.45989,49.92591,5,10.00-16.00
9998,,,,,40.41611,49.84958,5,10.00-16.00
9999,,,,,40.41855,49.84431,20,15.00-23.00
10013,,,,,40.38206,49.87691,5,10.00-16.00
10014,,,,,40.38515,49.82866,5,10.00-16.00
10020,,,,,40.56564,49.6983,20,15.00-23.00
10023,,,,,40.40009,49.84261,5,10.00-16.00
8756,,,,,40.39681,49.82449,20,15.00-23.00
10031,,,,,40.45987,49.92591,5,10.00-16.00
10045,,,,,40.36975,49.83393,5,10.00-16.00
10049,,,,,40.40042,49.85416,20,15.00-23.00
10060,,,,,40.38817,49.87158,40,10.00-16.00
10066,,,,,40.36786,49.94667,5,10.00-16.00
10067,,,,,40.40641,49.95082,5,10.00-16.00
10068,,,,,40.38845,49.82969,20,15.00-23.00
10074,,,,,40.4552,49.71536,5,10.00-16.00
10075,,,,,40.49499,49.76029,40,10.00-16.00
10076,,,,,40.44789,49.77709,40,10.00-16.00
10083,,,,,40.32527,49.77407,5,10.00-16.00
10089,,,,,40.52723,50.09888,40,10.00-16.00
10090,,,,,40.3904842,49.9578816,5,10.00-16.00
10094,,,,,40.46562,49.79792,20,15.00-23.00
10109,,,,,40.46755,49.84266,40,10.00-16.00
10114,,,,,40.3443,49.79184,5,10.00-16.00
10123,,,,,40.3857,49.81532,5,10.00-16.00
10130,,,,,40.3981,49.87712,5,10.00-16.00
10138,,,,,40.16818,49.46812,5,10.00-16.00
10140,,,,,40.07683,49.41131,5,10.00-16.00
10144,,,,,40.58813,50.05843,40,10.00-16.00
10149,,,,,40.39763,49.8777,20,15.00-23.00
10155,,,,,40.39541,49.79108,5,10.00-16.00
10167,,,,,40.32038,49.81895,5,10.00-16.00
10174,,,,,40.4269,49.85248,5,10.00-16.00
10182,,,,,40.46283,50.08293,40,10.00-16.00
10185,,,,,40.37294,49.8404,20,15.00-23.00
10191,,,,,40.42294,49.84492,5,10.00-16.00
10215,,,,,40.37283,49.84258,5,10.00-16.00
10231,,,,,40.42076,49.86863,5,10.00-16.00
10233,,,,,40.3686,49.83554,20,15.00-23.00
10254,,,,,40.37617,49.8512,20,15.00-23.00
10245,,,,,40.39866,49.81615,40,10.00-16.00
10311,,,,,40.39182,49.80078,5,10.00-16.00
10312,,,,,40.38356,49.81408,5,10.00-16.00
10321,,,,,40.3537453,49.8332897,20,15.00-23.00
10323,,,,,40.36158,49.9705,5,10.00-16.00
10324,,,,,40.37107,49.80653,5,10.00-16.00
10325,,,,,40.39462,49.79157,5,10.00-16.00
10328,,,,,40.42689,49.89282,20,15.00-23.00
10335,,,,,40.40883,49.81474,40,10.00-16.00
10370,,,,,40.37543,49.85122,5,10.00-16.00
10377,,,,,40.44971,50.08805,40,10.00-16.00
10391,,,,,40.42034,49.84281,20,15.00-23.00
10395,,,,,40.36041,50.28498,5,10.00-16.00
10414,,,,,40.41877,49.81847,5,10.00-16.00
10428,,,,,40.52363,50.02512,5,10.00-16.00
10445,,,,,40.38825,49.9579,20,15.00-23.00
10452,,,,,40.392773,49.9564576,5,10.00-16.00
10455,,,,,40.37526,49.84085,20,15.00-23.00
10458,,,,,40.41973,49.90107,20,15.00-23.00
10459,,,,,40.40011,49.86677,5,10.00-16.00
10461,,,,,40.45463,49.75178,5,10.00-16.00
10505,,,,,40.36884,49.8181,5,10.00-16.00
10513,,,,,40.37517,49.9426,20,15.00-23.00
10517,,,,,40.38466,49.83457,5,10.00-16.00
10519,,,,,40.38113,49.96514,40,10.00-16.00
10520,,,,,40.49188,49.75304,5,10.00-16.00
10526,,,,,40.3969,49.83816,5,10.00-16.00
10538,,,,,40.38185,49.98454,20,15.00-23.00
10541,,,,,40.40317,49.93666,40,10.00-16.00
10543,,,,,40.38032,49.95421,40,10.00-16.00
10545,,,,,40.40156,49.9326,20,15.00-23.00
10550,,,,,40.41103,49.96889,40,10.00-16.00
10560,,,,,40.41268,49.93358,40,10.00-16.00
10569,,,,,40.46866,50.14961,5,10.00-16.00
10583,,,,,40.38011,49.86755,40,10.00-16.00
25078,,,,,40.4684,50.01431,5,10.00-16.00
25096,,,,,40.36782,49.8384,20,15.00-23.00
10588,,,,,40.30391,49.77206,20,15.00-23.00
25106,,,,,40.36808,49.8278,40,10.00-16.00
25111,,,,,40.38636,49.80113,5,10.00-16.00
10592,,,,,40.4184,49.93572,40,10.00-16.00
25115,,,,,40.40534,49.95519,40,10.00-16.00
25116,,,,,40.40889,49.95692,40,10.00-16.00
25117,,,,,40.37566,49.81566,20,15.00-23.00
25126,,,,,40.40195,49.83715,40,10.00-16.00
25129,,,,,40.45196,49.75235,20,15.00-23.00
25132,,,,,40.40439,49.87398,20,15.00-23.00
25134,,,,,40.48984,49.75937,20,15.00-23.00
25136,,,,,40.38841,49.86751,20,15.00-23.00
25140,,,,,40.36381,50.07219,40,10.00-16.00
25145,,,,,40.38369,49.81026,40,10.00-16.00
25148,,,,,40.38809,49.82872,5,10.00-16.00
25154,,,,,40.40544,49.933,20,15.00-23.00
25156,,,,,40.40821,49.93249,20,15.00-23.00
25159,,,,,40.48566,49.85494,5,10.00-16.00
25160,,,,,40.41901,49.93504,40,10.00-16.00
25171,,,,,40.41768,49.81696,5,10.00-16.00
25173,,,,,40.53261,49.9912,5,10.00-16.00
25180,,,,,40.41895,49.84508,20,15.00-23.00
25185,,,,,40.39363,49.81544,40,10.00-16.00
25187,,,,,40.38205,49.80472,40,10.00-16.00
25188,,,,,40.40355,49.80858,5,10.00-16.00
25191,,,,,40.41543,49.84674,5,10.00-16.00
25193,,,,,40.42039,49.84238,5,10.00-16.00
25194,,,,,40.38636,49.80357,5,10.00-16.00
25195,,,,,40.42737,49.85386,5,10.00-16.00
25196,,,,,40.41725,49.84471,5,10.00-16.00
25198,,,,,40.38985,49.78667,5,10.00-16.00
25199,,,,,40.39988,49.79287,5,10.00-16.00
25200,,,,,40.38718,49.80496,5,10.00-16.00
25201,,,,,40.38935,49.81551,5,10.00-16.00
25202,,,,,40.32214,49.73458,5,10.00-16.00
25203,,,,,40.22477,49.5773,5,10.00-16.00
25204,,,,,40.32602,49.74185,5,10.00-16.00
25206,,,,,40.34117,49.83721,5,10.00-16.00
25207,,,,,40.08145,49.4131,5,10.00-16.00
25208,,,,,40.34004,49.80684,5,10.00-16.00
25210,,,,,40.42515,49.82641,5,10.00-16.00
25212,,,,,40.35104,49.81009,40,10.00-16.00
25214,,,,,40.39966,49.83478,5,10.00-16.00
25217,,,,,40.40449,49.86667,5,10.00-16.00
25216,,,,,40.40871,49.83636,5,10.00-16.00
25218,,,,,40.40082,49.85944,5,10.00-16.00
25219,,,,,40.40217,49.82011,5,10.00-16.00
25222,,,,,40.41785,49.82203,5,10.00-16.00
25223,,,,,40.43602,49.84199,5,10.00-16.00
25225,,,,,40.45733,49.73937,5,10.00-16.00
25226,,,,,40.43382,49.72095,5,10.00-16.00
25229,,,,,40.56805,49.69382,5,10.00-16.00
25230,,,,,40.48234,49.83714,5,10.00-16.00
25231,,,,,40.45674,49.75024,5,10.00-16.00
25232,,,,,40.46502,49.6302,5,10.00-16.00
25233,,,,,40.41197,49.80432,5,10.00-16.00
25234,,,,,40.53348,49.77983,5,10.00-16.00
25235,,,,,40.56963,49.67443,5,10.00-16.00
25236,,,,,40.44278,49.80958,5,10.00-16.00
25237,,,,,40.46222,49.64772,5,10.00-16.00
25238,,,,,40.54495,49.70996,5,10.00-16.00
25239,,,,,40.58389,49.67802,5,10.00-16.00
25241,,,,,40.43755,49.80147,5,10.00-16.00
25243,,,,,40.50245,49.85207,5,10.00-16.00
25246,,,,,40.40768,49.82075,5,10.00-16.00
25247,,,,,40.41294,49.82454,5,10.00-16.00
25248,,,,,40.54845,49.78201,5,10.00-16.00
25250,,,,,40.43337,49.81509,5,10.00-16.00
25251,,,,,40.49157,49.74891,5,10.00-16.00
25253,,,,,40.56989,49.69944,5,10.00-16.00
25254,,,,,40.43966,49.81046,5,10.00-16.00
25256,,,,,40.58081,49.67978,5,10.00-16.00
25258,,,,,40.56202,49.68565,5,10.00-16.00
25259,,,,,40.47612,49.75274,5,10.00-16.00
25260,,,,,40.59464,49.66419,5,10.00-16.00
25261,,,,,40.42201,49.7989,5,10.00-16.00
25262,,,,,40.57727,49.68403,5,10.00-16.00
25263,,,,,40.45608,49.73619,5,10.00-16.00
25264,,,,,40.60346,49.66442,5,10.00-16.00
25266,,,,,40.58729,49.68018,5,10.00-16.00
25267,,,,,40.58568,49.67008,5,10.00-16.00
25268,,,,,40.59734,49.6579,5,10.00-16.00
25270,,,,,40.53258,50.00466,5,10.00-16.00
25271,,,,,40.51896,50.10209,5,10.00-16.00
25272,,,,,40.53037,50.00175,5,10.00-16.00
25273,,,,,40.52771,50.09769,5,10.00-16.00
25274,,,,,40.48888,50.11533,5,10.00-16.00
25275,,,,,40.51796,50.07268,5,10.00-16.00
25276,,,,,40.42087,49.96643,5,10.00-16.00
25277,,,,,40.39626,49.98375,5,10.00-16.00
25278,,,,,40.40198,49.97297,5,10.00-16.00
25279,,,,,40.42177,49.99975,5,10.00-16.00
25280,,,,,40.45986,49.92592,5,10.00-16.00
25281,,,,,40.41437,49.9623,5,10.00-16.00
25283,,,,,40.4448,49.9439,5,10.00-16.00
25285,,,,,40.42764,49.98752,5,10.00-16.00
25286,,,,,40.47416,50.00721,5,10.00-16.00
25287,,,,,40.41966,49.96734,5,10.00-16.00
25288,,,,,40.4603617,49.9183455,5,10.00-16.00
25289,,,,,40.38899,49.97607,5,10.00-16.00
25290,,,,,40.52573,49.99522,5,10.00-16.00
25291,,,,,40.51608,50.11431,5,10.00-16.00
25293,,,,,40.52694,50.06733,5,10.00-16.00
25294,,,,,40.41729,49.95966,5,10.00-16.00
25295,,,,,40.41905,50.0016,5,10.00-16.00
25296,,,,,40.41332,49.97648,5,10.00-16.00
25297,,,,,40.41322,49.96859,5,10.00-16.00
25298,,,,,40.50182,49.97897,5,10.00-16.00
25299,,,,,40.56346,50.0393,5,10.00-16.00
25300,,,,,40.50748,49.9854,5,10.00-16.00
25301,,,,,40.41368,49.95998,5,10.00-16.00
25302,,,,,40.50709,49.90782,5,10.00-16.00
25303,,,,,40.44705,49.94563,5,10.00-16.00
25305,,,,,40.43983,49.9283,5,10.00-16.00
25306,,,,,40.51052,50.12883,5,10.00-16.00
25308,,,,,40.47284,49.94459,5,10.00-16.00
25310,,,,,40.38905,49.96158,5,10.00-16.00
25311,,,,,40.38164,49.95962,5,10.00-16.00
25313,,,,,40.38633,49.98002,5,10.00-16.00
25314,,,,,40.38833,49.90794,5,10.00-16.00
25316,,,,,40.38701,49.90436,5,10.00-16.00
25317,,,,,40.39317,49.96071,5,10.00-16.00
25318,,,,,40.39282,49.89105,5,10.00-16.00
25319,,,,,40.38014,49.98364,5,10.00-16.00
25320,,,,,40.37646,49.97841,5,10.00-16.00
25321,,,,,40.38557,49.9775,5,10.00-16.00
25322,,,,,40.4067,49.87142,5,10.00-16.00
25323,,,,,40.39397,49.89503,5,10.00-16.00
25324,,,,,40.40173,49.95589,5,10.00-16.00
25325,,,,,40.35788,50.07579,5,10.00-16.00
25326,,,,,40.38296,49.96627,5,10.00-16.00
25327,,,,,40.36715,49.95974,5,10.00-16.00
25328,,,,,40.36788,49.96464,5,10.00-16.00
25329,,,,,40.3647,50.0802,5,10.00-16.00
25330,,,,,40.35926,50.0808,5,10.00-16.00
25331,,,,,40.34862,49.99872,5,10.00-16.00
25332,,,,,40.36725,50.08234,5,10.00-16.00
25335,,,,,40.38451,50.07967,5,10.00-16.00
25337,,,,,40.37198,49.94496,5,10.00-16.00
25338,,,,,40.37776,49.96743,5,10.00-16.00
25340,,,,,40.37557,49.94048,5,10.00-16.00
25341,,,,,40.36638,49.96278,5,10.00-16.00
25343,,,,,40.37649,49.96059,5,10.00-16.00
25344,,,,,40.37703,49.95461,5,10.00-16.00
25345,,,,,40.37301,49.96744,5,10.00-16.00
25348,,,,,40.40723,49.9591,5,10.00-16.00
25349,,,,,40.48965,49.9832,5,10.00-16.00
25350,,,,,40.48565,50.15643,5,10.00-16.00
25351,,,,,40.4234,49.93008,5,10.00-16.00
25352,,,,,40.45236,50.1002,5,10.00-16.00
25353,,,,,40.4056,49.95634,5,10.00-16.00
25354,,,,,40.48785,50.13837,5,10.00-16.00
25355,,,,,40.46172,50.12883,5,10.00-16.00
25356,,,,,40.41007,49.9524,5,10.00-16.00
25358,,,,,40.40724,49.94203,5,10.00-16.00
25359,,,,,40.45313,50.33682,5,10.00-16.00
25360,,,,,40.49619,50.19824,5,10.00-16.00
25361,,,,,40.40337,49.9478,5,10.00-16.00
25362,,,,,40.37227,50.29193,5,10.00-16.00
25363,,,,,40.39791,49.95271,5,10.00-16.00
25366,,,,,40.41072,49.96338,20,15.00-23.00
25367,,,,,40.47606,50.16968,5,10.00-16.00
25368,,,,,40.42114,50.10517,5,10.00-16.00
25369,,,,,40.48378,50.12704,5,10.00-16.00
25370,,,,,40.47595,50.14453,5,10.00-16.00
25371,,,,,40.4541,50.08279,5,10.00-16.00
25373,,,,,40.48485,50.16549,5,10.00-16.00
25374,,,,,40.44439,49.97015,5,10.00-16.00
25375,,,,,40.50094,50.15155,5,10.00-16.00
25377,,,,,40.485,50.0732,5,10.00-16.00
25378,,,,,40.45529,50.07042,5,10.00-16.00
25379,,,,,40.46094,50.01272,5,10.00-16.00
25381,,,,,40.4504,50.08777,5,10.00-16.00
25382,,,,,40.47059,50.32336,5,10.00-16.00
25384,,,,,40.48737,49.98366,5,10.00-16.00
25385,,,,,40.47709,49.98782,5,10.00-16.00
25386,,,,,40.44717,50.10471,5,10.00-16.00
25387,,,,,40.42754,50.20956,5,10.00-16.00
25388,,,,,40.41956,50.11465,5,10.00-16.00
25390,,,,,40.40819,49.9281,20,15.00-23.00
25391,,,,,40.41541,49.82896,40,10.00-16.00
25394,,,,,40.39685,49.79147,20,15.00-23.00
25397,,,,,40.39376,49.79607,5,10.00-16.00
25398,,,,,40.39733,49.9552,5,10.00-16.00
25399,,,,,40.40838,49.95616,5,10.00-16.00
25400,,,,,40.53177,50.00575,5,10.00-16.00
25401,,,,,40.39009,49.79306,5,10.00-16.00
25402,,,,,40.38,49.80455,5,10.00-16.00
25404,,,,,40.41692,49.96738,5,10.00-16.00
25406,,,,,40.3746,49.9522,5,10.00-16.00
25408,,,,,40.56072,49.89027,5,10.00-16.00
25411,,,,,40.41165,49.94132,5,10.00-16.00
25412,,,,,40.43278,50.0332,5,10.00-16.00
25415,,,,,40.48507,50.17764,5,10.00-16.00
25417,,,,,40.38509,49.82911,5,10.00-16.00
25418,,,,,40.41853,49.93289,40,10.00-16.00
25419,,,,,40.4226,50.00023,5,10.00-16.00
25421,,,,,40.46268,50.07439,5,10.00-16.00
25422,,,,,40.41518,49.81428,5,10.00-16.00
25424,,,,,40.39417,49.95041,5,10.00-16.00
25425,,,,,40.44751,50.08257,5,10.00-16.00
25427,,,,,40.43595,49.83678,5,10.00-16.00
25428,,,,,40.36492,50.07132,5,10.00-16.00
25429,,,,,40.41966,49.81768,5,10.00-16.00
25434,,,,,40.40301,49.98171,5,10.00-16.00
25435,,,,,40.38307,49.79247,5,10.00-16.00
25436,,,,,40.44094,49.77101,40,10.00-16.00
25438,,,,,40.42324,49.84568,5,10.00-16.00
25445,,,,,40.49652,49.85576,5,10.00-16.00
25449,,,,,40.5086,49.9151,5,10.00-16.00
25454,,,,,40.42047,49.93956,5,10.00-16.00
25455,,,,,40.42305,49.81731,20,15.00-23.00
25456,,,,,40.52685,50.0528,5,10.00-16.00
25457,,,,,40.38857,49.81543,5,10.00-16.00
25459,,,,,40.36068,50.07775,5,10.00-16.00
25470,,,,,40.40319,49.84869,5,10.00-16.00
25471,,,,,40.36532,50.29476,5,10.00-16.00
25474,,,,,40.41919,49.93206,5,10.00-16.00
25475,,,,,40.36391,49.96627,5,10.00-16.00
25477,,,,,40.37519,49.94525,40,10.00-16.00
25479,,,,,40.54557,49.91675,5,10.00-16.00
25483,,,,,40.4006618,49.854088,20,15.00-23.00
25488,,,,,40.53674,49.78335,40,10.00-16.00
25490,,,,,40.60724,49.64188,5,10.00-16.00
25492,,,,,40.36993,49.8368,20,15.00-23.00
25498,,,,,40.34262,49.96933,5,10.00-16.00
25505,,,,,40.40916,49.93379,20,15.00-23.00
25512,,,,,40.49729,49.9427,20,15.00-23.00
25513,,,,,40.4969,50.11048,5,10.00-16.00
25518,,,,,40.4508,50.01138,5,10.00-16.00
25520,,,,,40.41294,49.93298,20,15.00-23.00
25521,,,,,40.37588,49.92012,5,10.00-16.00
25523,,,,,40.40571,49.80082,20,15.00-23.00
25524,,,,,40.4483169,49.7487091,5,10.00-16.00
25530,,,,,40.405,49.94661,5,10.00-16.00
25533,,,,,40.50177,49.99189,5,10.00-16.00
25537,,,,,40.5926,49.67076,5,10.00-16.00
25539,,,,,40.39059,49.79219,20,15.00-23.00
25540,,,,,40.34118,49.97791,5,10.00-16.00
25541,,,,,40.43962,49.74022,5,10.00-16.00
25544,,,,,40.35537,49.96726,5,10.00-16.00
25546,,,,,40.40002,49.88248,5,10.00-16.00
25551,,,,,40.42626,49.85449,5,10.00-16.00
25552,,,,,40.41042,49.86756,5,10.00-16.00
25556,,,,,40.49013,50.12938,5,10.00-16.00
25557,,,,,40.42026,49.81892,20,15.00-23.00
25558,,,,,40.38922,49.87553,20,15.00-23.00
25560,,,,,40.46182,50.09813,5,10.00-16.00
25561,,,,,40.5733,49.76399,20,15.00-23.00
25562,,,,,40.45454,49.78732,20,15.00-23.00
25563,,,,,40.42283,49.81575,5,10.00-16.00
25564,,,,,40.35227,49.81255,5,10.00-16.00
25567,,,,,40.50017,49.85611,5,10.00-16.00
25568,,,,,40.39766,49.82834,20,15.00-23.00
25569,,,,,40.40841,49.93856,5,10.00-16.00
25571,,,,,40.48826,49.95515,5,10.00-16.00
25577,,,,,40.4895,49.74959,20,15.00-23.00
25579,,,,,40.40953,49.94318,20,15.00-23.00
25581,,,,,40.59089,49.65733,5,10.00-16.00
25587,,,,,40.43147,49.95543,5,10.00-16.00
25589,,,,,40.40303,49.97723,5,10.00-16.00
0197,,,,,40.43626,49.81695,5,10.00-16.00
25596,,,,,40.30307,49.76037,40,10.00-16.00
25600,,,,,40.33772,49.82981,5,10.00-16.00
25602,,,,,40.40982,49.87369,20,15.00-23.00
25603,,,,,40.43241,49.85332,5,10.00-16.00
25605,,,,,40.40207,49.83877,20,15.00-23.00
25606,,,,,40.40869,49.86155,20,15.00-23.00
25608,,,,,40.33539,49.82016,5,10.00-16.00
25613,,,,,40.4418,49.97679,5,10.00-16.00
25619,,,,,40.37011,49.94424,5,10.00-16.00
25621,,,,,40.42813,49.8458,5,10.00-16.00
25628,,,,,40.38483,49.82872,5,10.00-16.00
25633,,,,,40.42543,49.85041,20,15.00-23.00
25634,,,,,40.32712,49.71879,5,10.00-16.00
25635,,,,,40.39104,49.79593,5,10.00-16.00
25644,,,,,40.37708,49.84526,20,15.00-23.00
25645,,,,,40.41484,49.9443,5,10.00-16.00
25650,,,,,40.41887,49.86631,5,10.00-16.00
25653,,,,,40.5925,49.67081,5,10.00-16.00
25658,,,,,40.39429,49.81895,20,15.00-23.00
